auth,co,val,val_sum,val_norm
凪良ゆう,辻村深月,0.4915254237288136,43.84774799802103,0.1279723753101143
凪良ゆう,恩田陸,0.3050847457627119,49.72560702490151,0.07704658686789218
凪良ゆう,有川浩,0.2711864406779661,56.13864680316211,0.06654703061344391
凪良ゆう,伊坂幸太郎,0.2542372881355932,59.30297453520922,0.06159629178093294
凪良ゆう,原田マハ,0.15254237288135594,15.408841404287326,0.05264785023420929
凪良ゆう,宮下奈都,0.1016949152542373,4.933381471272492,0.0499748210645518
凪良ゆう,瀬尾まいこ,0.1016949152542373,5.9991073881311925,0.0469653100025713
凪良ゆう,朝井リョウ,0.1016949152542373,6.195376891753285,0.04648730225834027
凪良ゆう,森絵都,0.11864406779661017,11.54671179815843,0.04463980986802501
劉慈欣,D・キイス,0.25,0.40533656677214835,0.21949230918058024
劉慈欣,凪良ゆう,0.25,1.9127904104462585,0.16310144029020868
劉慈欣,中山可穂,0.25,2.4837252646304386,0.15160294059226695
劉慈欣,平野啓一郎,0.25,5.170764677141856,0.12103751738452137
劉慈欣,森博嗣,0.375,22.436827599117688,0.11627686919376226
劉慈欣,伊藤計劃,0.375,23.075302557038327,0.11538014950625294
劉慈欣,奥田英朗,0.25,7.2086603616365945,0.1089204785285582
劉慈欣,村田沙耶香,0.25,10.896946665170127,0.09574182824858135
加納朋子,恩田陸,0.375,49.72560702490151,0.0947030963584508
加納朋子,東野圭吾,0.25,58.05049490549634,0.060870554357472885
加納朋子,新井素子,0.125,5.6352851207894,0.058887581719880996
加納朋子,辻村深月,0.225,43.84774799802103,0.0585804580083368
加納朋子,小川洋子,0.175,19.574789675654547,0.05637385453064058
加納朋子,今野敏,0.075,1.0814011069297282,0.056183242010165405
加納朋子,坂木司,0.1,3.6077226911749016,0.054210272254584246
加納朋子,北村薫,0.1,4.085358725036136,0.052152385143848075
加納朋子,松宮宏,0.05,0.05,0.049104971096254744
加納朋子,西尾維新,0.125,12.578660241177797,0.0458269444758445
加藤廣,藤沢周平,0.5625,4.240332741079754,0.2899513832484343
加藤廣,永井路子,0.3125,0.7938814012915154,0.24875975304400239
加藤廣,堺屋太一,0.25,0.3289609053497943,0.22436875107476922
加藤廣,遠藤周作,0.5625,15.405496793495663,0.19415131254284754
加藤廣,新田次郎,0.25,1.350441662957102,0.1781477789284209
加藤廣,伊東潤,0.1875,0.8546428571428571,0.14724539209549578
加藤廣,朝井リョウ,0.3125,6.195376891753285,0.14285160589802476
加藤廣,梨木香歩,0.4375,20.053457453477158,0.13997669614389624
加藤廣,伊坂幸太郎,0.5625,59.30297453520922,0.13628179556531414
加藤廣,辻村深月,0.5,43.84774799802103,0.13017879557408177
加賀乙彦,三島由紀夫,0.75,21.924882915868952,0.23404590441754983
加賀乙彦,川端康成,0.5,8.38546083547829,0.20770310771933964
加賀乙彦,谷崎潤一郎,0.5,23.765197063386022,0.15260087899909378
加賀乙彦,江戸川乱歩,0.5,27.78932587689215,0.1462854003353521
加門七海,小野不由美,0.5714285714285714,38.544794031145045,0.15361115022334113
加門七海,高村薫,0.2857142857142857,4.22333314150601,0.1474628156477569
加門七海,長野まゆみ,0.2857142857142857,6.110509815181148,0.13118085567490534
加門七海,有栖川有栖,0.2857142857142857,13.775865709235623,0.10193139940178753
加門七海,綾辻行人,0.2857142857142857,32.67545671697358,0.08010976803605645
北山猛邦,西澤保彦,0.21428571428571427,1.2649342098550513,0.15504474033377286
北山猛邦,服部まゆみ,0.21428571428571427,1.7585022438058384,0.14296150974924887
北山猛邦,綾辻行人,0.5,32.67545671697358,0.1401920940630988
北山猛邦,有栖川有栖,0.35714285714285715,13.775865709235623,0.12741424925223443
北山猛邦,米澤穂信,0.35714285714285715,27.144117441933485,0.10514715965124113
北山猛邦,殊能将之,0.14285714285714285,3.23919271816854,0.08004785835763711
北山猛邦,辻村深月,0.2857142857142857,43.84774799802103,0.07438788318518957
北山猛邦,乙一,0.21428571428571427,18.356639423464554,0.07030177995216493
北山猛邦,森博嗣,0.21428571428571427,22.436827599117688,0.06644392525357844
北山猛邦,長野まゆみ,0.14285714285714285,6.110509815181148,0.06559042783745267
北川恵海,住野よる,0.45454545454545453,10.841293300830978,0.1743495392654668
北川恵海,東野圭吾,0.6363636363636364,58.05049490549634,0.15494322927356735
北川恵海,宮下奈都,0.2727272727272727,4.933381471272492,0.13402338376402526
北川恵海,三秋縋,0.2727272727272727,5.969030186851148,0.12615378520782186
北川恵海,有川浩,0.45454545454545453,56.13864680316211,0.11154189790321564
北川恵海,知念実希人,0.18181818181818182,9.067208452321866,0.07370402387586394
北川恵海,宮部みゆき,0.2727272727272727,38.46845452489639,0.07335092633561917
北川恵海,辻村深月,0.2727272727272727,43.84774799802103,0.07100661576768096
北川恵海,江國香織,0.18181818181818182,16.171737354488407,0.061871672540371125
北川恵海,伊坂幸太郎,0.18181818181818182,59.30297453520922,0.044050681394849016
北方謙三,司馬遼太郎,0.16822429906542055,29.486399498459964,0.048450138576621865
北方謙三,花村萬月,0.056074766355140186,0.5238003201110253,0.04767387767957878
北方謙三,池波正太郎,0.102803738317757,9.302492531387983,0.0413424899592977
北方謙三,吉川英治,0.06542056074766354,3.027836950921087,0.037414720702312075
北方謙三,田中芳樹,0.09345794392523364,13.540441578705448,0.033513932530627365
北方謙三,恩田陸,0.1308411214953271,49.72560702490151,0.03304282489765261
北方謙三,木下古栗,0.037383177570093455,0.392938733125649,0.03293628177354648
北方謙三,森博嗣,0.102803738317757,22.436827599117688,0.03187652488800959
北方謙三,浅田次郎,0.08411214953271028,12.685329595142251,0.030758461319688426
北方謙三,宮部みゆき,0.11214953271028037,38.46845452489639,0.030162997745488255
北村薫,恩田陸,0.23170731707317074,49.72560702490151,0.05851573433530293
北村薫,米澤穂信,0.1951219512195122,27.144117441933485,0.05744625307775125
北村薫,小野不由美,0.17073170731707318,38.544794031145045,0.04589601439599827
北村薫,若竹七海,0.04878048780487805,0.37190469505393847,0.043236241720455364
北村薫,伊坂幸太郎,0.17073170731707318,59.30297453520922,0.04136466423662651
北村薫,貴志祐介,0.13414634146341464,25.531346081399935,0.0401505890231269
北村薫,京極夏彦,0.14634146341463414,40.303044056309304,0.038903054795059115
北村薫,中井英夫,0.06097560975609756,2.1925523305619987,0.038314648055539816
北村薫,辻村深月,0.14634146341463414,43.84774799802103,0.03810111089973125
北村薫,乙一,0.10975609756097561,18.356639423464554,0.036008228755986915
北杜夫,筒井康隆,0.36363636363636365,24.88131129798225,0.10960161874041545
北杜夫,辻邦生,0.18181818181818182,2.547861063269882,0.10944343544866346
北杜夫,安部公房,0.22727272727272727,16.593351317454445,0.07676297451753941
北杜夫,夏目漱石,0.2727272727272727,38.102306316070724,0.07352751551036667
北杜夫,三崎亜記,0.09090909090909091,0.8943089413714567,0.0707780354546925
北杜夫,星新一,0.18181818181818182,12.25159629088717,0.0671897599466227
北杜夫,石川淳,0.09090909090909091,1.2051419241548205,0.06650434522075817
北杜夫,司馬遼太郎,0.22727272727272727,29.486399498459964,0.0654566266123553
北杜夫,島尾敏雄,0.09090909090909091,2.1335988355690034,0.05756048195293799
北杜夫,大沢在昌,0.09090909090909091,3.249773229016789,0.050888948582236124
北条民雄,梶井基次郎,0.6,8.003566576662172,0.2529208600691745
北条民雄,宮沢賢治,0.6,20.69637905706855,0.19027308997526718
北林一光,綾辻行人,1.0,32.67545671697358,0.2803841881261976
北林一光,小野不由美,1.0,38.544794031145045,0.268819512890847
北森鴻,若竹七海,0.13333333333333333,0.37190469505393847,0.11817906070257798
北森鴻,小路幸也,0.13333333333333333,2.0186118949883527,0.08572387273856254
北森鴻,米澤穂信,0.26666666666666666,27.144117441933485,0.07850987920626004
北森鴻,近藤史恵,0.13333333333333333,2.9325471570306885,0.07699108414750336
北森鴻,浅田次郎,0.2,12.685329595142251,0.07313678580459249
北森鴻,北村薫,0.13333333333333333,4.085358725036136,0.06953651352513077
北森鴻,梨木香歩,0.2,20.053457453477158,0.06398934680863828
北森鴻,アガサ・クリスティ,0.13333333333333333,5.493125197910464,0.06332547863269566
北森鴻,上橋菜穂子,0.2,22.832044881448617,0.061716011788754827
北森鴻,横山秀夫,0.13333333333333333,6.718948212873435,0.059400169416315665
