title,co,val
銀河鉄道の夜,サンテグジュペリ,0.018779342723004695
銀河鉄道の夜,告白,0.018779342723004695
銀河鉄道の夜,一千一秒物語,0.018779342723004695
銀河鉄道の夜,カラフル,0.018779342723004695
銀河鉄道の夜,沈黙,0.018779342723004695
銀河鉄道の夜,銀河英雄伝説,0.018779342723004695
銀河鉄道の夜,十角館の殺人,0.018779342723004695
銀河鉄道の夜,少年アリス,0.018779342723004695
銀河鉄道の夜,ZOO,0.018779342723004695
銀河鉄道の夜,博士の愛した数式,0.018779342723004695
銀河鉄道の夜,光の帝国,0.018779342723004695
銀河鉄道の夜,ハリーポッター,0.018779342723004695
銀河鉄道の夜,燃えよ剣,0.014084507042253521
銀河鉄道の夜,山月記,0.014084507042253521
銀河鉄道の夜,終業式,0.014084507042253521
銀河鉄道の夜,異邦の騎士,0.014084507042253521
銀河鉄道の夜,ロバート・A・ハインライン,0.014084507042253521
銀河鉄道の夜,コンビニたそがれ堂,0.014084507042253521
銀河鉄道の夜,痴人の愛,0.014084507042253521
銀河鉄道の夜,羅生門,0.014084507042253521
銀河鉄道の夜,童話物語,0.014084507042253521
銀河鉄道の夜,カズオ・イシグロ,0.014084507042253521
銀河鉄道の夜,草の花,0.014084507042253521
銀河鉄道の夜,夜行,0.014084507042253521
銀河鉄道の夜,虐殺器官,0.014084507042253521
銀河鉄道の夜,草枕,0.014084507042253521
銀河鉄道の夜,車輪の下,0.014084507042253521
銀河鉄道の夜,老人と海,0.014084507042253521
銀河鉄道の夜,ヘミングウェイ,0.014084507042253521
銀河鉄道の夜,柚木麻子,0.014084507042253521
銀河鉄道の夜,落下する夕方,0.014084507042253521
銀河鉄道の夜,ティファニーで朝食を,0.014084507042253521
銀河鉄道の夜,押絵と旅する男,0.014084507042253521
銀河鉄道の夜,砂の女,0.014084507042253521
銀河鉄道の夜,疾走,0.014084507042253521
銀河鉄道の夜,羊をめぐる冒険,0.014084507042253521
銀河鉄道の夜,1Q84,0.014084507042253521
銀河鉄道の夜,山尾悠子,0.014084507042253521
銀河鉄道の夜,手紙,0.014084507042253521
銀河鉄道の夜,トーベ・ヤンソン,0.014084507042253521
銀河鉄道の夜,アルジャーノンに花束を,0.014084507042253521
銀河鉄道の夜,ダニエル・キイス,0.014084507042253521
銀河鉄道の夜,ライ麦畑でつかまえて,0.014084507042253521
銀河鉄道の夜,それから,0.014084507042253521
銀河鉄道の夜,ネバーランド,0.014084507042253521
銀河鉄道の夜,アーモンド入りチョコレートのワルツ,0.014084507042253521
銀河鉄道の夜,コンビニ人間,0.014084507042253521
銀河鉄道の夜,砂漠,0.014084507042253521
銀河鉄道の夜,春は馬車に乗って,0.014084507042253521
銀河鉄道の夜,鏡の国のアリス,0.014084507042253521
銀河鉄道の夜,風立ちぬ,0.014084507042253521
銀河鉄道の夜,海の底,0.014084507042253521
銀河鉄道の夜,神様のボート,0.014084507042253521
銀河鉄道の夜,アヒルと鴨のコインロッカー,0.014084507042253521
銀河鉄道の夜,ラッシュライフ,0.014084507042253521
銀河鉄道の夜,コナン・ドイル,0.014084507042253521
銀河鉄道の夜,チルドレン,0.014084507042253521
銀河鉄道の夜,死神の精度,0.014084507042253521
銀河鉄道の夜,異邦人,0.014084507042253521
銀河鉄道の夜,杜子春,0.014084507042253521
