auth,co,val
香月日輪,時雨沢恵一,0.07777777777777778
香月日輪,梨木香歩,0.07777777777777778
香月日輪,住野よる,0.07777777777777778
香月日輪,綾辻行人,0.06666666666666667
香月日輪,梶井基次郎,0.06666666666666667
香月日輪,夏目漱石,0.06666666666666667
香月日輪,小川洋子,0.06666666666666667
香月日輪,宮部みゆき,0.06666666666666667
香月日輪,畠中恵,0.05555555555555555
香月日輪,荻原規子,0.05555555555555555
香月日輪,石田衣良,0.05555555555555555
香月日輪,紅玉いづき,0.05555555555555555
香月日輪,東野圭吾,0.05555555555555555
香月日輪,山田悠介,0.044444444444444446
香月日輪,宗田理,0.044444444444444446
香月日輪,三上延,0.044444444444444446
香月日輪,湊かなえ,0.044444444444444446
香月日輪,群ようこ,0.044444444444444446
香月日輪,はやみねかおる,0.044444444444444446
香月日輪,米澤穂信,0.044444444444444446
香月日輪,坂木司,0.044444444444444446
香月日輪,今野敏,0.044444444444444446
香月日輪,伊藤計劃,0.044444444444444446
香月日輪,京極夏彦,0.044444444444444446
香月日輪,桜庭一樹,0.044444444444444446
香月日輪,江戸川乱歩,0.044444444444444446
香月日輪,松岡圭祐,0.03333333333333333
香月日輪,新井素子,0.03333333333333333
香月日輪,長野まゆみ,0.03333333333333333
香月日輪,有栖川有栖,0.03333333333333333
香月日輪,森博嗣,0.03333333333333333
香月日輪,大沼紀子,0.03333333333333333
香月日輪,谷崎潤一郎,0.03333333333333333
香月日輪,村上春樹,0.03333333333333333
香月日輪,ミヒャエル・エンデ,0.03333333333333333
香月日輪,村田沙耶香,0.03333333333333333
香月日輪,青柳碧人,0.022222222222222223
香月日輪,佐藤多佳子,0.022222222222222223
香月日輪,モンゴメリ,0.022222222222222223
香月日輪,宮沢賢治,0.022222222222222223
香月日輪,中山可穂,0.022222222222222223
香月日輪,桐野夏生,0.022222222222222223
香月日輪,万城目学,0.022222222222222223
香月日輪,田中芳樹,0.022222222222222223
香月日輪,凪良ゆう,0.022222222222222223
香月日輪,夢野久作,0.022222222222222223
香月日輪,江國香織,0.022222222222222223
香月日輪,いとうせいこう,0.022222222222222223
香月日輪,百田尚樹,0.022222222222222223
香月日輪,皆川博子,0.022222222222222223
香月日輪,茅田砂胡,0.022222222222222223
香月日輪,夢枕獏,0.022222222222222223
香月日輪,赤川次郎,0.022222222222222223
香月日輪,殊能将之,0.022222222222222223
香月日輪,朝井リョウ,0.022222222222222223
香月日輪,島田荘司,0.022222222222222223
香月日輪,額賀澪,0.022222222222222223
宮部みゆき,東野圭吾,0.30353817504655495
宮部みゆき,伊坂幸太郎,0.22905027932960895
宮部みゆき,恩田陸,0.21973929236499068
宮部みゆき,辻村深月,0.16387337057728119
宮部みゆき,有川浩,0.1601489757914339
宮部みゆき,小野不由美,0.15456238361266295
宮部みゆき,貴志祐介,0.10800744878957169
宮部みゆき,村上春樹,0.10800744878957169
宮部みゆき,米澤穂信,0.1042830540037244
宮部みゆき,森見登美彦,0.10242085661080075
宮部みゆき,三浦しをん,0.1005586592178771
宮部みゆき,京極夏彦,0.09497206703910614
宮部みゆき,湊かなえ,0.09124767225325885
宮部みゆき,上橋菜穂子,0.09124767225325885
宮部みゆき,森博嗣,0.07635009310986965
宮部みゆき,乙一,0.074487895716946
宮部みゆき,綾辻行人,0.074487895716946
宮部みゆき,重松清,0.07262569832402235
宮部みゆき,夏目漱石,0.07076350093109869
宮部みゆき,梨木香歩,0.06890130353817504
宮部みゆき,森絵都,0.055865921787709494
宮部みゆき,あさのあつこ,0.055865921787709494
宮部みゆき,太宰治,0.055865921787709494
宮部みゆき,小川洋子,0.0521415270018622
宮部みゆき,住野よる,0.05027932960893855
宮部みゆき,島田荘司,0.048417132216014895
宮部みゆき,原田マハ,0.04655493482309125
宮部みゆき,赤川次郎,0.04655493482309125
宮部みゆき,桜庭一樹,0.04655493482309125
宮部みゆき,横山秀夫,0.0446927374301676
宮部みゆき,司馬遼太郎,0.04283054003724395
宮部みゆき,宮沢賢治,0.040968342644320296
宮部みゆき,浅田次郎,0.03910614525139665
宮部みゆき,道尾秀介,0.03910614525139665
宮部みゆき,百田尚樹,0.03910614525139665
宮部みゆき,夢枕獏,0.037243947858473
宮部みゆき,畠中恵,0.035381750465549346
宮部みゆき,三浦綾子,0.0335195530726257
宮部みゆき,知念実希人,0.0335195530726257
宮部みゆき,西加奈子,0.0335195530726257
宮部みゆき,村上龍,0.0335195530726257
宮部みゆき,安部公房,0.03165735567970205
宮部みゆき,江國香織,0.03165735567970205
宮部みゆき,荻原規子,0.03165735567970205
宮部みゆき,池井戸潤,0.03165735567970205
宮部みゆき,角田光代,0.03165735567970205
宮部みゆき,伊藤計劃,0.03165735567970205
宮部みゆき,有栖川有栖,0.0297951582867784
宮部みゆき,星新一,0.027932960893854747
宮部みゆき,松本清張,0.027932960893854747
宮部みゆき,高村薫,0.027932960893854747
宮部みゆき,江戸川乱歩,0.027932960893854747
宮部みゆき,吉田修一,0.0260707635009311
宮部みゆき,田中芳樹,0.0260707635009311
宮部みゆき,川上弘美,0.0260707635009311
宮部みゆき,殊能将之,0.0260707635009311
宮部みゆき,佐藤多佳子,0.024208566108007448
宮部みゆき,遠藤周作,0.024208566108007448
宮部みゆき,芥川龍之介,0.024208566108007448
宮部みゆき,夢野久作,0.024208566108007448
宮部みゆき,池波正太郎,0.024208566108007448
宮部みゆき,吉本ばなな,0.024208566108007448
宮部みゆき,三島由紀夫,0.024208566108007448
宮部みゆき,高野和明,0.024208566108007448
宮部みゆき,中島らも,0.0223463687150838
宮部みゆき,宮本輝,0.0223463687150838
宮部みゆき,筒井康隆,0.0223463687150838
宮部みゆき,山崎豊子,0.0223463687150838
宮部みゆき,真保裕一,0.0223463687150838
宮部みゆき,北方謙三,0.0223463687150838
宮部みゆき,アガサ・クリスティ,0.020484171322160148
宮部みゆき,瀬尾まいこ,0.020484171322160148
宮部みゆき,朝井リョウ,0.020484171322160148
宮部みゆき,藤沢周平,0.020484171322160148
宮部みゆき,乃南アサ,0.020484171322160148
宮部みゆき,松岡圭祐,0.020484171322160148
宮部みゆき,万城目学,0.020484171322160148
宮部みゆき,はやみねかおる,0.0186219739292365
宮部みゆき,村田沙耶香,0.0186219739292365
宮部みゆき,谷崎潤一郎,0.0186219739292365
宮部みゆき,大沢在昌,0.0186219739292365
宮部みゆき,山田詠美,0.0186219739292365
宮部みゆき,桐野夏生,0.0186219739292365
宮部みゆき,西尾維新,0.0186219739292365
宮部みゆき,恒川光太郎,0.0186219739292365
宮部みゆき,新井素子,0.01675977653631285
宮部みゆき,ドストエフスキー,0.01675977653631285
宮部みゆき,石田衣良,0.01675977653631285
宮部みゆき,宮下奈都,0.01675977653631285
宮部みゆき,北村薫,0.01675977653631285
宮部みゆき,ミヒャエル・エンデ,0.01675977653631285
宮部みゆき,奥田英朗,0.0148975791433892
宮部みゆき,綿矢りさ,0.0148975791433892
宮部みゆき,梶井基次郎,0.0148975791433892
宮部みゆき,荻原浩,0.0148975791433892
宮部みゆき,天童荒太,0.0148975791433892
宮部みゆき,歌野晶午,0.0148975791433892
宮部みゆき,村山由佳,0.0148975791433892
宮部みゆき,吉川英治,0.01303538175046555
京極夏彦,小野不由美,0.20863309352517986
京極夏彦,綾辻行人,0.1528776978417266
京極夏彦,森博嗣,0.13309352517985612
京極夏彦,江戸川乱歩,0.1223021582733813
京極夏彦,恩田陸,0.11510791366906475
京極夏彦,伊坂幸太郎,0.11151079136690648
京極夏彦,森見登美彦,0.10971223021582734
京極夏彦,宮部みゆき,0.09172661870503597
京極夏彦,宮沢賢治,0.08992805755395683
京極夏彦,夏目漱石,0.08633093525179857
京極夏彦,貴志祐介,0.08453237410071943
京極夏彦,有栖川有栖,0.08273381294964029
京極夏彦,東野圭吾,0.08273381294964029
京極夏彦,島田荘司,0.07733812949640288
京極夏彦,田中芳樹,0.07733812949640288
京極夏彦,司馬遼太郎,0.07733812949640288
京極夏彦,有川浩,0.0683453237410072
京極夏彦,太宰治,0.06474820143884892
京極夏彦,夢枕獏,0.06294964028776978
京極夏彦,米澤穂信,0.06294964028776978
京極夏彦,辻村深月,0.06115107913669065
京極夏彦,西尾維新,0.06115107913669065
京極夏彦,上橋菜穂子,0.05755395683453238
京極夏彦,村上春樹,0.05575539568345324
京極夏彦,乙一,0.052158273381294966
京極夏彦,夢野久作,0.050359712230215826
京極夏彦,伊藤計劃,0.050359712230215826
京極夏彦,芥川龍之介,0.048561151079136694
京極夏彦,三浦しをん,0.046762589928057555
京極夏彦,谷崎潤一郎,0.046762589928057555
京極夏彦,梨木香歩,0.044964028776978415
京極夏彦,長野まゆみ,0.044964028776978415
京極夏彦,坂口安吾,0.04316546762589928
京極夏彦,三津田信三,0.03776978417266187
京極夏彦,桜庭一樹,0.03776978417266187
京極夏彦,横溝正史,0.03776978417266187
京極夏彦,星新一,0.03776978417266187
京極夏彦,三島由紀夫,0.03776978417266187
京極夏彦,高村薫,0.03597122302158273
京極夏彦,小川洋子,0.0341726618705036
京極夏彦,我孫子武丸,0.0341726618705036
京極夏彦,ドストエフスキー,0.03237410071942446
京極夏彦,筒井康隆,0.030575539568345324
京極夏彦,湊かなえ,0.030575539568345324
京極夏彦,麻耶雄嵩,0.02877697841726619
京極夏彦,遠藤周作,0.02877697841726619
京極夏彦,畠中恵,0.02877697841726619
京極夏彦,殊能将之,0.02697841726618705
京極夏彦,冲方丁,0.025179856115107913
京極夏彦,村上龍,0.025179856115107913
京極夏彦,恒川光太郎,0.025179856115107913
京極夏彦,浅田次郎,0.025179856115107913
京極夏彦,北村薫,0.02158273381294964
京極夏彦,平山夢明,0.02158273381294964
京極夏彦,篠田真由美,0.02158273381294964
京極夏彦,梶井基次郎,0.019784172661870502
京極夏彦,荻原規子,0.019784172661870502
京極夏彦,安部公房,0.019784172661870502
京極夏彦,あさのあつこ,0.019784172661870502
京極夏彦,はやみねかおる,0.019784172661870502
京極夏彦,泉鏡花,0.019784172661870502
京極夏彦,ミヒャエル・エンデ,0.019784172661870502
京極夏彦,百田尚樹,0.019784172661870502
京極夏彦,中村文則,0.019784172661870502
京極夏彦,高野和明,0.019784172661870502
京極夏彦,柳広司,0.017985611510791366
京極夏彦,新井素子,0.017985611510791366
京極夏彦,舞城王太郎,0.017985611510791366
京極夏彦,川原礫,0.017985611510791366
京極夏彦,時雨沢恵一,0.017985611510791366
京極夏彦,石田衣良,0.017985611510791366
京極夏彦,重松清,0.017985611510791366
京極夏彦,大沢在昌,0.017985611510791366
京極夏彦,中井英夫,0.017985611510791366
京極夏彦,山田詠美,0.01618705035971223
京極夏彦,藤木稟,0.01618705035971223
京極夏彦,池波正太郎,0.01618705035971223
京極夏彦,江國香織,0.01618705035971223
京極夏彦,川端康成,0.01618705035971223
京極夏彦,道尾秀介,0.01618705035971223
京極夏彦,福井晴敏,0.01618705035971223
京極夏彦,宮城谷昌光,0.01618705035971223
京極夏彦,赤川次郎,0.01618705035971223
京極夏彦,成田良悟,0.014388489208633094
京極夏彦,横山秀夫,0.014388489208633094
京極夏彦,西澤保彦,0.014388489208633094
京極夏彦,北方謙三,0.014388489208633094
京極夏彦,貫井徳郎,0.014388489208633094
京極夏彦,吉本ばなな,0.012589928057553957
京極夏彦,奥田英朗,0.012589928057553957
京極夏彦,歌野晶午,0.012589928057553957
京極夏彦,森絵都,0.012589928057553957
京極夏彦,山崎豊子,0.012589928057553957
京極夏彦,竹本健治,0.012589928057553957
京極夏彦,連城三紀彦,0.012589928057553957
京極夏彦,松本清張,0.012589928057553957
京極夏彦,山田風太郎,0.012589928057553957
京極夏彦,森沢明夫,0.012589928057553957
京極夏彦,皆川博子,0.012589928057553957
小野不由美,上橋菜穂子,0.21933085501858737
小野不由美,京極夏彦,0.21561338289962825
小野不由美,恩田陸,0.17472118959107807
小野不由美,有川浩,0.1654275092936803
小野不由美,宮部みゆき,0.15427509293680297
小野不由美,田中芳樹,0.120817843866171
小野不由美,辻村深月,0.1171003717472119
小野不由美,綾辻行人,0.11524163568773234
小野不由美,森博嗣,0.10966542750929369
小野不由美,貴志祐介,0.10594795539033457
小野不由美,伊坂幸太郎,0.10037174721189591
小野不由美,東野圭吾,0.09851301115241635
小野不由美,司馬遼太郎,0.08736059479553904
小野不由美,荻原規子,0.08178438661710037
小野不由美,森見登美彦,0.0762081784386617
小野不由美,梨木香歩,0.0724907063197026
小野不由美,乙一,0.07063197026022305
小野不由美,米澤穂信,0.0687732342007435
小野不由美,三浦しをん,0.06691449814126393
小野不由美,江戸川乱歩,0.06133828996282528
小野不由美,太宰治,0.05762081784386617
小野不由美,桜庭一樹,0.05390334572490706
小野不由美,恒川光太郎,0.05390334572490706
小野不由美,有栖川有栖,0.05204460966542751
小野不由美,夏目漱石,0.05018587360594796
小野不由美,茅田砂胡,0.048327137546468404
小野不由美,あさのあつこ,0.046468401486988845
小野不由美,長野まゆみ,0.046468401486988845
小野不由美,村上春樹,0.046468401486988845
小野不由美,宮沢賢治,0.04460966542750929
小野不由美,伊藤計劃,0.04275092936802974
小野不由美,湊かなえ,0.040892193308550186
小野不由美,浅田次郎,0.040892193308550186
小野不由美,小川洋子,0.03903345724907063
小野不由美,西尾維新,0.03717472118959108
小野不由美,冲方丁,0.03531598513011153
小野不由美,時雨沢恵一,0.03531598513011153
小野不由美,神永学,0.03345724907063197
小野不由美,高村薫,0.031598513011152414
小野不由美,芥川龍之介,0.031598513011152414
小野不由美,皆川博子,0.031598513011152414
小野不由美,三津田信三,0.031598513011152414
小野不由美,夢枕獏,0.02973977695167286
小野不由美,谷崎潤一郎,0.027881040892193308
小野不由美,三島由紀夫,0.027881040892193308
小野不由美,畠中恵,0.027881040892193308
小野不由美,北村薫,0.026022304832713755
小野不由美,はやみねかおる,0.026022304832713755
小野不由美,石田衣良,0.026022304832713755
小野不由美,原田マハ,0.026022304832713755
小野不由美,横溝正史,0.026022304832713755
小野不由美,池波正太郎,0.024163568773234202
小野不由美,夢野久作,0.024163568773234202
小野不由美,森絵都,0.022304832713754646
小野不由美,中島敦,0.022304832713754646
小野不由美,赤川次郎,0.022304832713754646
小野不由美,村田沙耶香,0.020446096654275093
小野不由美,星新一,0.020446096654275093
小野不由美,佐藤多佳子,0.020446096654275093
小野不由美,柳広司,0.020446096654275093
小野不由美,江國香織,0.020446096654275093
小野不由美,ミヒャエル・エンデ,0.020446096654275093
小野不由美,香月日輪,0.020446096654275093
小野不由美,川端康成,0.020446096654275093
小野不由美,新井素子,0.020446096654275093
小野不由美,須賀しのぶ,0.01858736059479554
小野不由美,アガサ・クリスティ,0.01858736059479554
小野不由美,宮下奈都,0.01858736059479554
小野不由美,川原礫,0.01858736059479554
小野不由美,山田詠美,0.01858736059479554
小野不由美,JKローリング,0.016728624535315983
小野不由美,遠藤周作,0.016728624535315983
小野不由美,百田尚樹,0.016728624535315983
小野不由美,住野よる,0.016728624535315983
小野不由美,我孫子武丸,0.016728624535315983
小野不由美,服部まゆみ,0.016728624535315983
小野不由美,紅玉いづき,0.016728624535315983
小野不由美,角田光代,0.016728624535315983
小野不由美,三浦綾子,0.016728624535315983
小野不由美,氷室冴子,0.016728624535315983
小野不由美,重松清,0.016728624535315983
小野不由美,天童荒太,0.016728624535315983
小野不由美,凪良ゆう,0.01486988847583643
小野不由美,吉川英治,0.01486988847583643
小野不由美,殊能将之,0.01486988847583643
小野不由美,ドストエフスキー,0.01486988847583643
小野不由美,篠田真由美,0.01486988847583643
小野不由美,北方謙三,0.01486988847583643
小野不由美,藤木稟,0.013011152416356878
小野不由美,モンゴメリ,0.013011152416356878
小野不由美,村上龍,0.013011152416356878
小野不由美,大沼紀子,0.013011152416356878
小野不由美,島田荘司,0.013011152416356878
小野不由美,藤沢周平,0.013011152416356878
小野不由美,川上弘美,0.013011152416356878
小野不由美,若木未生,0.013011152416356878
小野不由美,坂口安吾,0.013011152416356878
小野不由美,森沢明夫,0.013011152416356878
小野不由美,高野和明,0.013011152416356878
あさのあつこ,有川浩,0.3269230769230769
あさのあつこ,恩田陸,0.28846153846153844
あさのあつこ,三浦しをん,0.23717948717948717
あさのあつこ,宮部みゆき,0.19230769230769232
あさのあつこ,辻村深月,0.1858974358974359
あさのあつこ,伊坂幸太郎,0.1794871794871795
あさのあつこ,小野不由美,0.16025641025641027
あさのあつこ,森見登美彦,0.16025641025641027
あさのあつこ,上橋菜穂子,0.14743589743589744
あさのあつこ,米澤穂信,0.14743589743589744
あさのあつこ,重松清,0.12179487179487179
あさのあつこ,東野圭吾,0.11538461538461539
あさのあつこ,梨木香歩,0.08974358974358974
あさのあつこ,貴志祐介,0.08974358974358974
あさのあつこ,森絵都,0.08974358974358974
あさのあつこ,香月日輪,0.08333333333333333
あさのあつこ,夏目漱石,0.08333333333333333
あさのあつこ,太宰治,0.08333333333333333
あさのあつこ,宮沢賢治,0.07692307692307693
あさのあつこ,乙一,0.07692307692307693
あさのあつこ,桜庭一樹,0.07692307692307693
あさのあつこ,時雨沢恵一,0.07051282051282051
あさのあつこ,京極夏彦,0.07051282051282051
あさのあつこ,江戸川乱歩,0.07051282051282051
あさのあつこ,荻原規子,0.0641025641025641
あさのあつこ,はやみねかおる,0.0641025641025641
あさのあつこ,畠中恵,0.057692307692307696
あさのあつこ,小川洋子,0.057692307692307696
あさのあつこ,江國香織,0.05128205128205128
あさのあつこ,西尾維新,0.05128205128205128
あさのあつこ,夢野久作,0.04487179487179487
あさのあつこ,谷崎潤一郎,0.04487179487179487
あさのあつこ,宮下奈都,0.04487179487179487
あさのあつこ,森博嗣,0.04487179487179487
あさのあつこ,佐藤多佳子,0.04487179487179487
あさのあつこ,伊藤計劃,0.04487179487179487
あさのあつこ,湊かなえ,0.04487179487179487
あさのあつこ,住野よる,0.038461538461538464
あさのあつこ,柳広司,0.038461538461538464
あさのあつこ,百田尚樹,0.038461538461538464
あさのあつこ,三島由紀夫,0.038461538461538464
あさのあつこ,梶井基次郎,0.038461538461538464
あさのあつこ,宗田理,0.038461538461538464
あさのあつこ,吉本ばなな,0.038461538461538464
あさのあつこ,長野まゆみ,0.038461538461538464
あさのあつこ,有栖川有栖,0.038461538461538464
あさのあつこ,神永学,0.03205128205128205
あさのあつこ,野村美月,0.03205128205128205
あさのあつこ,田中芳樹,0.03205128205128205
あさのあつこ,西加奈子,0.03205128205128205
あさのあつこ,福井晴敏,0.02564102564102564
あさのあつこ,綾辻行人,0.02564102564102564
あさのあつこ,石田衣良,0.02564102564102564
あさのあつこ,山田悠介,0.02564102564102564
あさのあつこ,朝井リョウ,0.02564102564102564
あさのあつこ,ミヒャエル・エンデ,0.02564102564102564
あさのあつこ,室生犀星,0.02564102564102564
あさのあつこ,万城目学,0.02564102564102564
あさのあつこ,奥田英朗,0.02564102564102564
あさのあつこ,成田良悟,0.019230769230769232
あさのあつこ,池井戸潤,0.019230769230769232
あさのあつこ,海堂尊,0.019230769230769232
あさのあつこ,角田光代,0.019230769230769232
あさのあつこ,坂木司,0.019230769230769232
あさのあつこ,モンゴメリ,0.019230769230769232
あさのあつこ,中村文則,0.019230769230769232
あさのあつこ,司馬遼太郎,0.019230769230769232
あさのあつこ,宮城谷昌光,0.019230769230769232
あさのあつこ,ジョージ・オーウェル,0.019230769230769232
あさのあつこ,近藤史恵,0.019230769230769232
あさのあつこ,今野敏,0.019230769230769232
あさのあつこ,道尾秀介,0.019230769230769232
あさのあつこ,藤沢周平,0.019230769230769232
あさのあつこ,五條瑛,0.019230769230769232
あさのあつこ,芥川龍之介,0.019230769230769232
あさのあつこ,織田作之助,0.019230769230769232
あさのあつこ,村田沙耶香,0.019230769230769232
あさのあつこ,浅田次郎,0.019230769230769232
あさのあつこ,瀬尾まいこ,0.019230769230769232
あさのあつこ,サン=テグジュペリ,0.019230769230769232
あさのあつこ,島本理生,0.01282051282051282
あさのあつこ,山田太一,0.01282051282051282
あさのあつこ,平野啓一郎,0.01282051282051282
あさのあつこ,星新一,0.01282051282051282
あさのあつこ,よしもとばなな,0.01282051282051282
あさのあつこ,森沢明夫,0.01282051282051282
あさのあつこ,三秋縋,0.01282051282051282
あさのあつこ,ヘッセ,0.01282051282051282
あさのあつこ,恒川光太郎,0.01282051282051282
あさのあつこ,原田マハ,0.01282051282051282
あさのあつこ,山田詠美,0.01282051282051282
あさのあつこ,夢枕獏,0.01282051282051282
あさのあつこ,北方謙三,0.01282051282051282
あさのあつこ,冲方丁,0.01282051282051282
あさのあつこ,高里椎奈,0.01282051282051282
あさのあつこ,石崎洋司,0.01282051282051282
あさのあつこ,山本幸久,0.01282051282051282
あさのあつこ,田中ロミオ,0.01282051282051282
あさのあつこ,北村薫,0.01282051282051282
綾辻行人,東野圭吾,0.2386117136659436
綾辻行人,伊坂幸太郎,0.20607375271149675
綾辻行人,京極夏彦,0.1843817787418655
綾辻行人,米澤穂信,0.1735357917570499
綾辻行人,恩田陸,0.1648590021691974
綾辻行人,辻村深月,0.1561822125813449
綾辻行人,小野不由美,0.13449023861171366
綾辻行人,有栖川有栖,0.13232104121475055
綾辻行人,貴志祐介,0.1279826464208243
綾辻行人,島田荘司,0.11713665943600868
綾辻行人,森博嗣,0.11496746203904555
綾辻行人,有川浩,0.10629067245119306
綾辻行人,我孫子武丸,0.1019522776572668
綾辻行人,森見登美彦,0.08893709327548807
綾辻行人,江戸川乱歩,0.08893709327548807
綾辻行人,宮部みゆき,0.08676789587852494
綾辻行人,湊かなえ,0.0737527114967462
綾辻行人,太宰治,0.06941431670281996
綾辻行人,乙一,0.0650759219088937
綾辻行人,麻耶雄嵩,0.05856832971800434
綾辻行人,道尾秀介,0.05856832971800434
綾辻行人,三津田信三,0.05856832971800434
綾辻行人,歌野晶午,0.05639913232104121
綾辻行人,村上春樹,0.05639913232104121
綾辻行人,三浦しをん,0.05422993492407809
綾辻行人,西澤保彦,0.049891540130151846
綾辻行人,上橋菜穂子,0.0455531453362256
綾辻行人,西尾維新,0.0455531453362256
綾辻行人,殊能将之,0.0455531453362256
綾辻行人,伊藤計劃,0.04338394793926247
綾辻行人,夏目漱石,0.04121475054229935
綾辻行人,小林泰三,0.04121475054229935
綾辻行人,アガサ・クリスティ,0.039045553145336226
綾辻行人,桜庭一樹,0.039045553145336226
綾辻行人,横溝正史,0.039045553145336226
綾辻行人,田中芳樹,0.0368763557483731
綾辻行人,夢野久作,0.03253796095444685
綾辻行人,高野和明,0.03253796095444685
綾辻行人,梨木香歩,0.03253796095444685
綾辻行人,住野よる,0.03253796095444685
綾辻行人,恒川光太郎,0.03253796095444685
綾辻行人,貫井徳郎,0.028199566160520606
綾辻行人,小川洋子,0.028199566160520606
綾辻行人,司馬遼太郎,0.028199566160520606
綾辻行人,赤川次郎,0.028199566160520606
綾辻行人,知念実希人,0.028199566160520606
綾辻行人,筒井康隆,0.026030368763557483
綾辻行人,宮沢賢治,0.026030368763557483
綾辻行人,星新一,0.026030368763557483
綾辻行人,はやみねかおる,0.026030368763557483
綾辻行人,朝井リョウ,0.02386117136659436
綾辻行人,竹本健治,0.02386117136659436
綾辻行人,芥川龍之介,0.02386117136659436
綾辻行人,重松清,0.02386117136659436
綾辻行人,原田マハ,0.02386117136659436
綾辻行人,乾くるみ,0.021691973969631236
綾辻行人,連城三紀彦,0.021691973969631236
綾辻行人,中井英夫,0.021691973969631236
綾辻行人,村田沙耶香,0.021691973969631236
綾辻行人,長野まゆみ,0.021691973969631236
綾辻行人,百田尚樹,0.021691973969631236
綾辻行人,森絵都,0.021691973969631236
綾辻行人,坂口安吾,0.021691973969631236
綾辻行人,夢枕獏,0.019522776572668113
綾辻行人,吉本ばなな,0.019522776572668113
綾辻行人,倉知淳,0.019522776572668113
綾辻行人,折原一,0.019522776572668113
綾辻行人,ミヒャエル・エンデ,0.01735357917570499
綾辻行人,舞城王太郎,0.01735357917570499
綾辻行人,近藤史恵,0.01735357917570499
綾辻行人,冲方丁,0.01735357917570499
綾辻行人,三島由紀夫,0.01735357917570499
綾辻行人,服部まゆみ,0.01735357917570499
綾辻行人,坂木司,0.01735357917570499
綾辻行人,中村文則,0.01735357917570499
綾辻行人,池井戸潤,0.01735357917570499
綾辻行人,大沢在昌,0.015184381778741865
綾辻行人,谷崎潤一郎,0.015184381778741865
綾辻行人,荻原浩,0.015184381778741865
綾辻行人,二階堂黎人,0.015184381778741865
綾辻行人,北村薫,0.015184381778741865
綾辻行人,角田光代,0.015184381778741865
綾辻行人,山田悠介,0.015184381778741865
綾辻行人,平山夢明,0.015184381778741865
綾辻行人,北山猛邦,0.015184381778741865
綾辻行人,安部公房,0.013015184381778741
綾辻行人,飴村行,0.013015184381778741
綾辻行人,山田詠美,0.013015184381778741
綾辻行人,高木彬光,0.013015184381778741
綾辻行人,万城目学,0.013015184381778741
綾辻行人,三秋縋,0.013015184381778741
綾辻行人,江國香織,0.013015184381778741
綾辻行人,中島敦,0.013015184381778741
綾辻行人,ドストエフスキー,0.013015184381778741
綾辻行人,香月日輪,0.013015184381778741
綾辻行人,石田衣良,0.013015184381778741
綾辻行人,佐野徹夜,0.013015184381778741
綾辻行人,吉川英治,0.013015184381778741
綾辻行人,五十嵐貴久,0.013015184381778741
貴志祐介,東野圭吾,0.22033898305084745
貴志祐介,伊坂幸太郎,0.20127118644067796
貴志祐介,恩田陸,0.13347457627118645
貴志祐介,綾辻行人,0.125
貴志祐介,宮部みゆき,0.1228813559322034
貴志祐介,小野不由美,0.12076271186440678
貴志祐介,辻村深月,0.11652542372881355
貴志祐介,有川浩,0.11440677966101695
貴志祐介,京極夏彦,0.09957627118644068
貴志祐介,米澤穂信,0.09957627118644068
貴志祐介,森見登美彦,0.08898305084745763
貴志祐介,森博嗣,0.08898305084745763
貴志祐介,乙一,0.08686440677966102
貴志祐介,村上春樹,0.08686440677966102
貴志祐介,湊かなえ,0.0826271186440678
貴志祐介,太宰治,0.07627118644067797
貴志祐介,重松清,0.07203389830508475
貴志祐介,上橋菜穂子,0.06991525423728813
貴志祐介,高野和明,0.0635593220338983
貴志祐介,道尾秀介,0.0614406779661017
貴志祐介,小川洋子,0.057203389830508475
貴志祐介,江戸川乱歩,0.05508474576271186
貴志祐介,伊藤計劃,0.05508474576271186
貴志祐介,我孫子武丸,0.05508474576271186
貴志祐介,三浦しをん,0.05296610169491525
貴志祐介,住野よる,0.046610169491525424
貴志祐介,筒井康隆,0.046610169491525424
貴志祐介,恒川光太郎,0.04449152542372881
貴志祐介,朝井リョウ,0.0423728813559322
貴志祐介,桜庭一樹,0.0423728813559322
貴志祐介,宮下奈都,0.0423728813559322
貴志祐介,夏目漱石,0.0423728813559322
貴志祐介,百田尚樹,0.04025423728813559
貴志祐介,横山秀夫,0.04025423728813559
貴志祐介,中村文則,0.038135593220338986
貴志祐介,芥川龍之介,0.038135593220338986
貴志祐介,貫井徳郎,0.036016949152542374
貴志祐介,森絵都,0.03389830508474576
貴志祐介,知念実希人,0.03389830508474576
貴志祐介,村田沙耶香,0.03177966101694915
貴志祐介,麻耶雄嵩,0.03177966101694915
貴志祐介,宮沢賢治,0.029661016949152543
貴志祐介,あさのあつこ,0.029661016949152543
貴志祐介,海堂尊,0.029661016949152543
貴志祐介,司馬遼太郎,0.029661016949152543
貴志祐介,谷崎潤一郎,0.029661016949152543
貴志祐介,殊能将之,0.029661016949152543
貴志祐介,安部公房,0.02754237288135593
貴志祐介,西尾維新,0.02754237288135593
貴志祐介,浅田次郎,0.02754237288135593
貴志祐介,歌野晶午,0.02754237288135593
貴志祐介,島田荘司,0.02754237288135593
貴志祐介,三島由紀夫,0.025423728813559324
貴志祐介,ジョージ・オーウェル,0.025423728813559324
貴志祐介,石田衣良,0.025423728813559324
貴志祐介,小林泰三,0.025423728813559324
貴志祐介,吉本ばなな,0.023305084745762712
貴志祐介,北村薫,0.023305084745762712
貴志祐介,三秋縋,0.023305084745762712
